date,vhc_totalMile,Cumulative capacity,Ambient_Temp,MeanCurrent,Temp_offset,MeanPower,deep_char,FastChgNum,Rohm,Rp,Cp,Target
161,111770,25403.6891666662,30,128.118181818182,4.75,44.4588136363636,40,75,0.0397299444380501,0.0387950943436716,13.6290677035591,93.64171918
162,111856,25440.1933333329,27.9,102.868493150685,3.2945205479452,36.0194561643836,40,75,0.0397372963829035,0.0388022242702685,13.6243598329273,93.637019
163,111996,25477.8383333329,31.4,120.975,4.7321428571428,42.9683964285714,40,76,0.039744648327757,0.0388093541968653,13.6196519622954,93.62936754
164,112167,25567.4583333329,26.5,109.648995983936,2.0682730923695,39.8253875502008,41,76,0.0397520002726105,0.0388164841234622,13.6149440916636,93.62002183
165,112340,25771.2563888884,27.8,69.1862842892768,1.644638404,24.8960688279302,41,76,0.0397593522174639,0.0388236140500591,13.6102362210318,93.61179909
166,112438,25920.2177777773,31.2,67.0592592592593,0.3095238095238,24.3462148148148,41,76,0.0397667041623174,0.038830743976656,13.60552835,93.60706383
167,112591,26059.3291666662,27.9,133.90829015544,4.520725389,47.6404621761658,41,77,0.0397740561071709,0.0388378739032528,13.6008204797681,93.5995529
168,112768,26242.2066666662,26,116.705909090909,3.2636363636364,41.5229554545454,41,78,0.0397814080520244,0.0388450038298497,13.5961126091363,93.59028981
169,112950,26453.1613888884,28.7,127.667916666667,6.5645833333333,45.0167745833333,41,79,0.0397887599968778,0.0388521337564466,13.5914047385045,93.57932539
170,113074,26620.8183333328,29.5,107.735135135135,1.1756756756757,38.9116924324325,41,79,0.0397961119417313,0.0388592636830434,13.5866968678727,93.57224244
171,113274,26794.7133333328,29.5,137.637566137566,3.984126984,48.8593328042328,41,80,0.0398034638865848,0.0388663936096403,13.5819889972409,93.56044218
172,113460,26991.4377777772,30.1,139.740909090909,8.3477272727273,49.307915,41,81,0.0398108158314382,0.0388735235362372,13.5772811266091,93.54854907
173,113635,27181.7266666661,27,139.76577181208,3.8489932885906,49.3489845637584,41,82,0.0398181677762917,0.038880653462834,13.5725732559772,93.5376445
174,113727,27297.2647222217,31.5,116.029032258064,1.9,42.1848909677419,41,83,0.0398255197211452,0.0388877833894309,13.5678653853454,93.53105084
175,113897,27450.6041666661,24.5,111.580416666666,2.0770833333333,40.4549283333333,41,84,0.0398328716659987,0.0388949133160278,13.5631575147136,93.5204739
176,114444,27709.6413888883,29.7,118.235028248588,2.2824858757062,42.8926124293785,41,88,0.0398402236108521,0.0389020432426246,13.5584496440818,93.48492538
177,114595,27876.0402777771,29.7,108.9171875,5.2838541666667,37.9864020833333,41,88,0.0398475755557056,0.0389091731692215,13.55374177,93.47481472
178,114756,28029.9402777771,27.5,84.5805063291139,0.970886075949402,30.2660893670886,42,88,0.0398549275005591,0.0389163030958184,13.5490339028181,93.46408969
179,114896,28209.944166666,29.8,107.360810810811,3.4222972972973,39.2164452702703,42,88,0.0398622794454125,0.0389234330224153,13.5443260321863,93.45522962
